EU_NON_EU,Continent,Country,FlowType,Year,Month,Value
EU,European Union,Sweden,EU - Exports,2017,December,407368271
EU,European Union,Sweden,EU - Exports,2018,January,493527305
EU,European Union,Sweden,EU - Exports,2018,February,439360310
EU,European Union,Sweden,EU - Exports,2018,March,517088871
EU,European Union,Sweden,EU - Exports,2018,April,451331116
EU,European Union,Sweden,EU - Exports,2018,May,463950204
EU,European Union,Sweden,EU - Exports,2018,June,523648421
EU,European Union,Sweden,EU - Exports,2018,July,364748466
EU,European Union,Sweden,EU - Exports,2018,August,442103875
EU,European Union,Sweden,EU - Exports,2018,September,497839283
EU,European Union,Sweden,EU - Exports,2018,October,462835179
EU,European Union,Sweden,EU - Exports,2018,November,451456484
EU,European Union,Sweden,EU - Exports,2018,December,402852518
EU,European Union,Sweden,EU - Exports,2019,January,542098269
EU,European Union,Sweden,EU - Exports,2019,February,421079088
EU,European Union,Sweden,EU - Exports,2019,March,447538704
EU,European Union,Sweden,EU - Exports,2019,April,381117872
EU,European Union,Sweden,EU - Exports,2019,May,415011571
EU,European Union,Sweden,EU - Exports,2019,June,356188285
EU,European Union,Sweden,EU - Exports,2019,July,306626207
EU,European Union,Sweden,EU - Exports,2019,August,429660820
EU,European Union,Sweden,EU - Exports,2019,September,428249705
EU,European Union,Sweden,EU - Exports,2019,October,469540943
EU,European Union,Sweden,EU - Exports,2019,November,366728290
EU,European Union,Sweden,EU - Exports,2019,December,443594398
EU,European Union,Sweden,EU - Imports,2017,January,570577614
EU,European Union,Sweden,EU - Imports,2017,February,589127982
EU,European Union,Sweden,EU - Imports,2017,March,680231309
EU,European Union,Sweden,EU - Imports,2017,April,430134824
EU,European Union,Sweden,EU - Imports,2017,May,535583590
EU,European Union,Sweden,EU - Imports,2017,June,585409668
EU,European Union,Sweden,EU - Imports,2017,July,506709736
EU,European Union,Sweden,EU - Imports,2017,August,540853039
EU,European Union,Sweden,EU - Imports,2017,September,666547265
EU,European Union,Sweden,EU - Imports,2017,October,736331334
EU,European Union,Sweden,EU - Imports,2017,November,597220147
EU,European Union,Sweden,EU - Imports,2017,December,498240913
EU,European Union,Sweden,EU - Imports,2018,January,573426437
EU,European Union,Sweden,EU - Imports,2018,February,538974299
EU,European Union,Sweden,EU - Imports,2018,March,640103103
EU,European Union,Sweden,EU - Imports,2018,April,530286287
EU,European Union,Sweden,EU - Imports,2018,May,609942765
EU,European Union,Sweden,EU - Imports,2018,June,586901008
EU,European Union,Sweden,EU - Imports,2018,July,562394450
EU,European Union,Sweden,EU - Imports,2018,August,600271476
EU,European Union,Sweden,EU - Imports,2018,September,672802622
EU,European Union,Sweden,EU - Imports,2018,October,570973441
EU,European Union,Sweden,EU - Imports,2018,November,691374317
EU,European Union,Sweden,EU - Imports,2018,December,551183476
EU,European Union,Sweden,EU - Imports,2019,January,616329259
EU,European Union,Sweden,EU - Imports,2019,February,567888709
EU,European Union,Sweden,EU - Imports,2019,March,573101663
EU,European Union,Sweden,EU - Imports,2019,April,516634822
EU,European Union,Sweden,EU - Imports,2019,May,506284309
EU,European Union,Sweden,EU - Imports,2019,June,605892543
EU,European Union,Sweden,EU - Imports,2019,July,593558325
EU,European Union,Sweden,EU - Imports,2019,August,503898218
EU,European Union,Sweden,EU - Imports,2019,September,537527107
EU,European Union,Sweden,EU - Imports,2019,October,598689385
EU,European Union,Sweden,EU - Imports,2019,November,476887758
EU,European Union,Sweden,EU - Imports,2019,December,430775519
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,January,791885
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,February,946752
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,March,1571181
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,April,728227
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,May,1651126
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,June,2456968
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,July,894510
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,August,2484808
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,September,1398734
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,October,1705434
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,November,3097430
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2017,December,3288962
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,January,3189759
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,February,1948880
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,March,2549738
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,April,1729162
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,May,1289656
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,June,2427314
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,July,852547
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,August,3485488
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,September,1936313
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,October,3806159
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,November,2105510
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2018,December,4537588
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,January,3939361
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,February,4208363
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,March,7596019
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,April,8949703
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,May,7793428
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,June,5917394
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,July,6839773
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,August,8005360
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,September,7971715
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,October,5922689
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,November,4375412
NON-EU,Asia and Oceania,Afghanistan,Non EU - Exports,2019,December,3486000
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,January,116917
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,February,255051
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,March,173424
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,April,60993
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,May,400788
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,June,151255
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,July,485239
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,August,95514
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,September,362786
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,October,164462
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,November,185155
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2017,December,245970
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,January,150722
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,February,32016
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,March,292722
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,April,126073
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,May,284869
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,June,237357
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,July,117165
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,August,166810
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,September,131779
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,October,66922
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,November,82643
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2018,December,438854
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,January,230651
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,February,125327
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,March,187004
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,April,121314
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,May,185861
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,June,149324
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,July,245904
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,August,43227
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,September,519755
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,October,715175
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,November,287414
NON-EU,Asia and Oceania,Afghanistan,Non EU - Imports,2019,December,263905
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,January,186538
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,February,29170
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,March,65737
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,April,8108
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,May,16979
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,July,88805
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,August,63000
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,September,13796
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,November,3901
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2017,December,1267
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2018,January,921
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2018,February,88330
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2018,May,13985
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2018,June,14618
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2018,August,5534
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2018,October,26184
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2018,November,9633
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2018,December,123995
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2019,February,21239
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2019,March,31326
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2019,June,10634
NON-EU,Asia and Oceania,American Samoa,Non EU - Exports,2019,October,7793
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2017,July,81973
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2017,October,76024
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2017,December,231234
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2018,June,4868
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2018,September,9215
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2018,November,36960
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2019,January,37936
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2019,February,70611
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2019,March,4675
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2019,April,63948
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2019,May,4045
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2019,August,67262
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2019,November,70348
NON-EU,Asia and Oceania,American Samoa,Non EU - Imports,2019,December,417208
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2017,January,9687
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2017,March,34220
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2017,April,167519
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2017,May,38799
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2017,June,277022
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2017,July,2048
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2017,September,99250
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2017,October,74127
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2018,March,34300
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2018,May,10018
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2018,July,10819
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2018,September,8400
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2018,October,137320
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2018,November,162996
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2018,December,25581
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,January,149312
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,February,108640
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,March,433376
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,April,23337
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,May,324474
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,June,100227
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,July,49640
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,August,47479
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,September,94122
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,October,230893
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,November,159811
NON-EU,Asia and Oceania,Antarctica,Non EU - Exports,2019,December,129659
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2017,June,1120
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2017,July,35858
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2017,October,57622
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2017,December,19756
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2018,January,57474
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2018,March,292479
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2018,April,11259
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2018,May,96015
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2018,June,40060
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2018,July,4224
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2018,September,35129
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2019,January,59226
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2019,March,11286
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2019,August,39744
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2019,November,11038
NON-EU,Asia and Oceania,Antarctica,Non EU - Imports,2019,December,12746
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,January,294767143
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,February,305912218
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,March,366256947
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,April,369602915
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,May,363962639
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,June,373412038
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,July,388201108
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,August,350104048
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,September,404800069
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,October,402253060
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,November,424564376
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2017,December,429559470
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,January,376433155
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,February,336417985
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,March,333514823
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,April,385204573
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,May,350920465
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,June,348341583
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,July,369130647
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,August,333792619
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,September,418201010
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,October,393032394
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,November,382941783
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2018,December,385835640
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,January,392455266
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,February,345506481
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,March,372011752
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,April,322740081
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,May,359514311
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,June,371743223
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,July,417244509
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,August,356050609
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,September,318049279
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,October,396079272
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,November,330449979
NON-EU,Asia and Oceania,Australia,Non EU - Exports,2019,December,345740016
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,January,171430120
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,February,351948480
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,March,198688278
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,April,334714639
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,May,242254538
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,June,170721797
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,July,211256825
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,August,605897730
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,September,562809178
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,October,423794802
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,November,322754389
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2017,December,327805203
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,January,709644394
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,February,151798994
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,March,206243617
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,April,156261233
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,May,179510126
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,June,146098513
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,July,242477612
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,August,256096486
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,September,199143843
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,October,221970535
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,November,226133720
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2018,December,265126603
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,January,478247051
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,February,705244194
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,March,318368997
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,April,464022014
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,May,509984112
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,June,616835492
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,July,1131579614
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,August,876716050
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,September,1433030282
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,October,852550943
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,November,885849563
NON-EU,Asia and Oceania,Australia,Non EU - Imports,2019,December,377094698
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,January,12827234
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,February,17927333
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,March,14183476
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,April,17808949
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,May,17577593
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,June,12030141
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,July,24261202
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,August,17452908
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,September,15762986
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,October,34291581
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,November,21744715
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2017,December,29789495
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,January,13385511
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,February,13265580
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,March,23909246
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,April,34620320
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,May,36219952
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,June,14465064
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,July,22946399
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,August,24730241
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,September,20698836
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,October,25895648
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,November,33827750
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2018,December,34100568
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,January,23687553
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,February,31253800
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,March,32596382
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,April,39596868
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,May,42534495
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,June,34248160
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,July,39014628
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,August,52211590
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,September,36379127
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,October,23867987
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,November,24154992
NON-EU,Asia and Oceania,Bangladesh,Non EU - Exports,2019,December,28153856
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,January,255479369
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,February,170409088
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,March,269914506
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,April,207036130
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,May,254171245
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,June,225982831
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,July,217505671
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,August,233374594
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,September,256196065
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,October,241172185
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,November,200740259
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2017,December,196555366
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,January,223012969
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,February,187038808
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,March,238423085
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,April,244564925
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,May,228828042
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,June,220188323
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,July,233600775
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,August,205023251
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,September,233882195
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,October,262446503
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,November,237410394
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2018,December,222753869
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,January,251909599
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,February,230611625
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,March,271168612
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,April,261185015
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,May,309182406
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,June,222423183
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,July,261662114
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,August,225179638
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,September,274947237
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,October,287139751
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,November,207113723
NON-EU,Asia and Oceania,Bangladesh,Non EU - Imports,2019,December,224998401
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,January,53410
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,February,29296
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,March,329467
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,April,109214
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,May,6379
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,June,52900
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,July,112581
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,August,281486
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,September,92970
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,October,255053
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,November,45467
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2017,December,110527
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,January,15495
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,February,24379
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,March,120908
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,April,322897
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,May,75647
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,June,64575
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,July,39101
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,August,26593
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,September,373072
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,October,63603
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,November,68152
